People - toopicc
Work and business
Travel
Politics and society
Homes and buildings
The natural world
Food and drink
Sport

People - toopicc
Education - topicc


off-ramp    								<--->  noun+C2    
off-road    								<--->   <--> adverb+C1    
offside    								<--->  adjective+C2    
offside    								<--->  noun+C2    
off-street    								<--->  adjective+C1    
oil    								<--->  noun+A2    
on-ramp    								<--->  noun+C2    
on-street    								<--->  adjective+C1    
on the road    								<--->  idiom+C2
open-top    								<--->  adjective+C1    
orbital    								<--->  noun+C2    
outer belt    								<--->  noun+C2    
outrider    								<--->  noun+C2    
outside    								<--->  noun+B2    
outside lane    								<--->  noun+B2    
overbridge    								<--->  noun+C2    
overpass    								<--->  noun+C2    
overtake    								<--->  verb+B2    
paddy wagon    								<--->  noun+C2    
paintwork    								<--->  noun+C2    
panel van    								<--->  noun+C2    
parade    								<--->  noun+C2    
park    								<--->  verb+A1    
parkade    								<--->  noun+C2    
park and ride    								<--->  noun+C2    
parking    								<--->  noun+A2    
parking brake    								<--->  noun+C1    
parking lot    								<--->  noun+B2    
parking meter    								<--->  noun+C1    
parking ticket    								<--->  noun+C1    
parkway    								<--->  noun+C2    
pass    								<--->  noun+C2    
passable    								<--->  adjective+C2    
passenger    								<--->  noun+A2    
passenger seat    								<--->  noun+B1    
passing lane    								<--->  noun+C1    
patrol wagon    								<--->  noun+C2    
pavement    								<--->  noun+B2    
pay and display    								<--->  noun+C2    
pedal    								<--->  noun+C1    
pedestrian crossing    								<--->  noun+C1    
pedestrianization    								<--->  noun+C2    
pedestrianize    								<--->  verb+C2    
pedestrian precinct    								<--->  noun+C2    
pelican crossing    								<--->  noun+C2    
people carrier    								<--->  noun+C2    
personnel carrier    								<--->  noun+C2    
petrol    								<--->  noun+A2    
petrol station    								<--->  noun+B1    
pick up    								<--->  phrasal verb+B1
pickup    								<--->  noun+C2    
pile-up    								<--->  noun+C2    
pillion    								<--->   <--> adverb+C2    
pillion    								<--->  noun+C2    
pinch point    								<--->  noun+C2    
plough into    								<--->  phrasal verb+C2
point duty    								<--->  noun+C2    
pothole    								<--->  noun+C2    
power-assisted steering    								<--->  noun+C2    
power steering    								<--->  noun+C2    
priority    								<--->  noun+C2    
production line    								<--->  noun+C1    
provisional licence    								<--->  noun+C2    
pull in    								<--->  phrasal verb+C1
pull off    								<--->  phrasal verb+C2
pull out    								<--->  phrasal verb+C1
pull over    								<--->  phrasal verb+C1
pull up    								<--->  phrasal verb+C1
puncture    								<--->  noun+C1    
purr    								<--->  verb+C2    
push-start    								<--->  noun+C2    
push-start    								<--->  verb+C2    
quad bike    								<--->  noun+C2    
queue    								<--->  noun+B1    
race car    								<--->  noun+B1    
racer    								<--->  noun+B2    
racing car    								<--->  noun+B1    
radar trap    								<--->  noun+C2    
radial    								<--->  noun+C2    
radiator    								<--->  noun+C2    
railroad crossing    								<--->  noun+B2    
ram    								<--->  verb+C2    
ramp    								<--->  noun+C2    
rat run    								<--->  noun+C2    
rear-end    								<--->  verb+C2    
rear end    								<--->  noun+C1    
rear-view mirror    								<--->  noun+C2    
rear-wheel drive    								<--->  noun+C2    
red light    								<--->  noun+B1    
reg    								<--->  abbreviation+C2    
registration number    								<--->  noun+C2    
relief road    								<--->  noun+C2    
removal van    								<--->  noun+C2    
repair    								<--->  verb+A2    
repair    								<--->  noun+B1    
reroute    								<--->  verb+C2    
respray    								<--->  noun+C2    
respray    								<--->  verb+C2    
rest stop    								<--->  noun+B2    
resurface    								<--->  verb+C2    
reverse    								<--->  verb+C1    
reverse    								<--->  noun+C1    
rickshaw    								<--->  noun+C2    
ride    								<--->  verb+A1    
rider    								<--->  noun+B1    
right-hand drive    								<--->  adjective+C2    
right of way    								<--->  noun+C2    
ring road    								<--->  noun+C1    
road    								<--->  noun+A1    
roadblock    								<--->  noun+C2    
road hog    								<--->  noun+C2    
roadholding    								<--->  noun+C2    
roadkill    								<--->  noun+C2    
road map    								<--->  noun+A2    
road pricing    								<--->  noun+C2    
road rage    								<--->  noun+C1    
road sense    								<--->  noun+C2    
roadside    								<--->  noun+C1    
road sign    								<--->  noun+B1    
roadster    								<--->  noun+C2    
road tax    								<--->  noun+C1    
road test    								<--->  noun+C2    
road-test    								<--->  verb+C2    
road train    								<--->  noun+C2    
road trip    								<--->  noun+B1    
roadway    								<--->  noun+C2    
roadworks    								<--->  noun+C1    
roadworthiness    								<--->  noun+C2    
roadworthy    								<--->  adjective+C2    
roar    								<--->  verb+C2    
roll bar    								<--->  noun+C2    
rollover    								<--->  noun+C2    
roof    								<--->  noun+A2    
roof rack    								<--->  noun+C2    
rotary    								<--->  noun+C2    
round    								<--->  verb+C2    
roundabout    								<--->  noun+B2    
RTA    								<--->  abbreviation+C2    
rumble strip    								<--->  noun+C2    
run    								<--->  verb+C2    
runabout    								<--->  noun+C2    
run over    								<--->  phrasal verb+C1
rush hour    								<--->  noun+B2    
rutted    								<--->  adjective+C2    
safety belt    								<--->  noun+B1    
saloon    								<--->  noun+C2    
salt truck    								<--->  noun+C1    
salvage yard    								<--->  noun+C2    
satnav    								<--->  noun+B2    
scooter    								<--->  noun+B2    
scrap    								<--->  noun+C2    
scrapyard    								<--->  noun+C2    
seat belt    								<--->  noun+B1    
second-hand    								<--->  adjective+B2    
sedan    								<--->  noun+C2    
self-driving    								<--->  adjective+B2    
semi-trailer    								<--->  noun+C2    
service    								<--->  noun+C1    
service    								<--->  verb+C1    
service road    								<--->  noun+C2    
service station    								<--->  noun+C1    
shed    								<--->  verb+C2    
shock absorber    								<--->  noun+C2    
shoulder    								<--->  noun+C2    
showroom    								<--->  noun+C2    
shunt    								<--->  noun+C2    
sidecar    								<--->  noun+C2    
side road    								<--->  noun+B2    
side street    								<--->  noun+B2    
sidewalk    								<--->  noun+B2    
signal    								<--->  noun+B1    
signpost    								<--->  noun+B2    
signpost    								<--->  verb+B2    
silencer    								<--->  noun+C2    
skid    								<--->  verb+C2    
skid    								<--->  noun+C2    
slam    								<--->  verb+C2    
sleeping policeman    								<--->  noun+C2    
slip road    								<--->  noun+C2    
slow    								<--->  verb+B1    
slow lane    								<--->  noun+B2    
smash    								<--->  verb+C1    
smash-up    								<--->  noun+C2    
snarl-up    								<--->  noun+C2    
snowplough    								<--->  noun+C2    
soft shoulder    								<--->  noun+C2    
soft-top    								<--->  noun+C2    
soup up    								<--->  phrasal verb+C2
spare part    								<--->  noun+C1    
spare tyre    								<--->  noun+C1    
spark plug    								<--->  noun+C2    
speed camera    								<--->  noun+B1    
speed hump    								<--->  noun+C2    
speeding    								<--->  noun+B2    
speed limit    								<--->  noun+B1    
speedometer    								<--->  noun+C2    
speed trap    								<--->  noun+C1    
spoiler    								<--->  noun+C2    
sports car    								<--->  noun+B1    
sport utility vehicle    								<--->  noun+C2    
sporty    								<--->  adjective+C1    
squad car    								<--->  noun+C2    
stall    								<--->  verb+C2    
station wagon    								<--->  noun+C2    
the main drag    								<--->  noun+C2    
steamroller    								<--->  noun+C2    
steer    								<--->  verb+C1    
steering    								<--->  noun+C1    
steering wheel    								<--->  noun+C1    
stick shift    								<--->  noun+C2    
stop    								<--->  verb+A1    
stop light    								<--->  noun+B2    
stop street    								<--->  noun+C2    
street    								<--->  noun+A1    
streetcar    								<--->  noun+C2    
street light    								<--->  noun+B1    
stretch limo    								<--->  noun+C2    
strip    								<--->  noun+C2    
strip mall    								<--->  noun+C2    
stripped-down    								<--->  adjective+C2    
subcompact    								<--->  noun+C2    
subway    								<--->  noun+C1    
sunroof    								<--->  noun+C2    
surface    								<--->  noun+B1    
suspension    								<--->  noun+C2    
SUV    								<--->  noun+C2    
swerve    								<--->  verb+C1    
switchback    								<--->  noun+C2    
tail back    								<--->  phrasal verb+C2
tailback    								<--->  noun+C2    
tailgate    								<--->  noun+C2    
tailgate    								<--->  verb+C2    
tail light    								<--->  noun+C2    
tandem    								<--->  noun+C2    
tank    								<--->  noun+B2    
tanker    								<--->  noun+C1    
tank up    								<--->  phrasal verb+C2
tar    								<--->  noun+C2    
Tarmac™    								<--->  noun+C2    
tax disc    								<--->  noun+C2    
taxi    								<--->  noun+A1    
teamster    								<--->  noun+C2    
test drive    								<--->  noun+C1    
test-drive    								<--->  verb+C1    
thoroughfare    								<--->  noun+C2    
three-point turn    								<--->  noun+C2    
throttle    								<--->  noun+C2    
through    								<--->  adjective+B2    
T-intersection    								<--->  noun+C2    
